id,cidade,uf,lat,lng,nome_polo,nome_fantasia,logradouro,numero,bairro,cep,complemento,telefone1,telefone2,email1,email2,url
653,Quiterianópolis,CE,-5.87947930,-40.75640020,QUITERIANOPOLIS - SANTA CLARA,POLO DE EDUCACAO SEMIPRESENCIAL JOAO LOPES CAVALCANTE - UAB/QUITERIANOPOLIS,"CE 351, KM 08",0,Santa Clara,63650000,Vizinho a Escola de Ensino Médio Maria José Coutinho,(88) 36571203,(88) 36571392,poloquite@gmail.com,NULL,NULL
728,Tauá,CE,-5.89228700,-40.22712430,TAUA - COLIBRIS,POLO DE EDUCACAO SEMIPRESENCIAL DE TAUA/CEARA,Rua Isaías Setubal,10,Colibris,63660000,Ao lado do centro administrativo municipal,(88) 34373259,(88) 34372068,polouab@taua.ce.gov.br,alexciano@taua.ce.gov.br,www.taua.ce.gov.br
617,Parnamirim,RN,-5.92616720,-35.26560050,PARNAMIRIM - COHABINAL,PARNAMIRIM,Rua Castor Vieira Régis,424,COHABINAL,59140-67,NULL,(84) 36448325,(84) 36432432,gildecyparnamirim.souza@yahoo.com.br,raimunda.basilio@parnamirim.rn.gov.br,NULL
532,Jaguaribe,CE,-6.01899360,-38.73681870,JAGUARIBE - CENTRO,POLO UAB JAGUARIBE / ESCOLA PROFESSOR GUTENBERG BARBOSA SILVA,Rua Padre João Bandeira,0,Centro,63475-00,NULL,(88) 999652232,(88) 999652232,tereza_jbe@hotmail.com,polouab@jaguaribe.ce.gov.br,NULL
417,Colinas,MA,-6.04336670,-44.17202660,COLINAS - CENTRO,POLO UAB - CENTRO DE ESTUDOS SUPERIORES DE COLINAS,Av. Dr. Osano Brandao,511,Centro,65690000,NULL,(99) 35521260,(99) 35521626,petalaric@gmail.com,NULL,NULL
210,Martins,RN,-6.06988170,-37.91487420,MARTINS - CENTRO,POLO UAB- MARTINS/RN,Rua Desenbargador Hemtério,0,Centro,5980000,NULL,(84) 33912363,(84) 33912245,semartins2009@gmail.com,holiveira36@gmail.com,NULL
129,Parauapebas,PA,-6.08380870,-50.43081590,PARAUAPEBAS - CIDADE NOVA,POLO PARAUAPEBAS - UAB,Rua A,0,Cidade Nova,68515-00,NULL,(94) 33468191,(),uab_parauapebas@hotmail.com,NULL,NULL
602,Orós,CE,-6.24016760,-38.94593260,OROS - CENTRO,POLO UAB PE. DJALVO BEZERRA DE ALENCAR,Travessa Dr. Rosevaldo,0,Centro,63520000,Vizinho ao Dançódromo Beira Rio,(88) 35841461,(88) 996687444,polodjalvo2015@gmail.com,flavio_oros_ufc@hotmail.com,NULL
159,Elesbão Veloso,PI,-6.24446760,-42.15727020,ELESBAO VELOSO - CAPITAO MUNDOCO,POLO DE APOIO PRESENCIAL TERRITORIO VALE DO SAMBITO - ELESBAO VELOSO,Praça Padre José Paulo do Rêgo,219,Capitão Mundoco,64325000,U.E. Joana Nonata da Silva,(86) 32163393,(86) 32161560,reitorcalberto@gmail.com,supes.seduc@gmail.com,NULL
288,Ananás,TO,-6.27541000,-48.15979460,ANANAS - CENTRO,POLO UAB - ANANAS,Rua João Batista,0,Centro,77890000,praça da Bandeira,(63) 34421529,(63) 34421232,puabananas@hotmail.com,joab_gomes10@hotmail.com,NULL
571,Marcelino Vieira,RN,-6.30563630,-38.18997820,MARCELINO VIEIRA - CENTRO,POLO DE APOIO PRESENCIAL DE MARCELINO VIEIRA,Rua Neo Pontes,0,Centro,59970-00,NULL,(84) 96484321,(84) 33852070,polo2017marcelinovieira@gmail.com,meire.c@hotmail.com,NULL
84,Porto Franco,MA,-6.34138160,-47.17521230,PORTO FRANCO - VILA SAO FRANCISCO,POLO UAB - PORTO FRANCO,Av. Tiradentes,2060,São Francisco,65970000,Vila São Francisco,(99) 35712242,(99) 35712540,uabpolopfranco@gmail.com,pref_pf@hotmail.com,NULL
987,Regeneração,PI,-6.34434400,-42.47245780,REGENERACAO - CENTRO,POLO DE REGENERACAO,Rua Gonçalo Nunes,297,Centro,64490-00,NULL,(86) 32163393,(),supes.seduc@gmail.com,NULL,NULL
209,Luís Gomes,RN,-6.37181560,-38.42188490,LUIS GOMES - CENTRO,POLO UNIVERSITARIO DE LUIS GOMES,Av. Senhora Santana,17,Centro,5994000,NULL,(84) 33822124,(84) 99278215,uablgomes@gmail.com,franklinmiguelfdes@yahoo.com.br,uabluisgomes.blogspot.com
751,Valença do Piauí,PI,-6.37838470,-41.80044090,VALENCA DO PIAUI - CENTRO,POLO DE APOIO PRESENCIAL DE VALENCA,Av. 15 de Novembro,0,Centro,64300-00,Campus Professor Wilson Brandão - UESPI,(89) 34652060,(),m-fatimabarros@hotmail.com,marilunajlm@yahoo.com.br,NULL
686,São Bento,PB,-6.45253590,-37.48947760,SAO BENTO - CICERO DIAS,POLO DE SAO BENTO,rua francisco de paula saldanha,216,Centro,58865000,NULL,(83) 34442869,(),francy-dantas@hotmail.com,polosaobento.pb@bol.com.br,NULL
136,Araruna,PB,-6.52970730,-35.71884630,ARARUNA - CENTRO,POLO UAB - ARARUNA,Rua Fausto Herminio de Araújo,0,Centro,58233000,Anexo da Igreja Matriz,(83) 33731118,(83) 33731010,polo.ararunapb@gmail.com,luciatbrito@hotmail.com,NULL
122,Canaã dos Carajás,PA,-6.54056,-49.856608,CANAA DOS CARAJAS - CENTRO,POLO UAB - CANAA DOS CARAJAS,Rua Muiracatiara,25,Novo Horizonte,68537000,Antigo Centro Profissionalizante 2,(),(),raimundahc@hotmail.com,castrohrm@gmail.com,NULL
696,São João dos Patos,MA,-6.58503450,-43.59912800,SAO JOAO DOS PATOS - SAO RAIMUNDO,POLO DE APOIO PRESENCIALDE ENSINO SUPERIOR DE SAO JOAO DOS PATOS,Rua Hermes da Fonseca,0,São Raimundo,65665000,São Raimundo,(99) 35512320,(99) 35512674,polouab-sjp-ma@hotmail.com,lindalopesvip@hotmail.com,NULL
140,Duas Estradas,PB,-6.68811090,-35.41849730,DUAS ESTRADAS - CENTRO,POLO DE APOIO E.M.PROF  MARIA DUTRA - DUAS ESTRADAS - UAB,Rua Presidente Médici,154,Centro,58268000,Escola Municipal E. F. Diva Lira de Carvalho,(83) 32651049,(83) 32651034,gal.duasestradas@gmail.com,gal.uab@hotmail.com,NULL
163,Inhuma,PI,-6.68924360,-41.68097240,INHUMA - LIBERDADE,POLO LUIZ DE SOUSA LEAL - INHUMA - UAB,Rua João Gonsalves de Holanda,212,Liberdade,64535000,NULL,(89) 34771212,() 34771214,educacao@inhuma.pi.gov.br,gracaaguiar2009@hotmail.com,NULL
798,Pio IX,PI,-6.78769350,-40.71585700,PIO IX - CENTRO,POLO DE APOIO PRESENCIAL DA UAB/PI DE PIO IX - PIAUI,Rua Alencar Araripe,0,Centro,64660-00,NULL,(89) 34531497,(),uabpioix2009@hotmail.com,NULL,NULL
148,Pombal,PB,-6.80705690,-37.83000340,POMBAL - CENTRO,POLO DE APOIO PRESENCIAL DE POMBAL JARIO VIEIRA FEITOSA - POMBAL - UAB,Rua Coronel Pires de Sousa,0,Centro,58840-00,NULL,(83) 34312220,(),polouabpombal@gmail.com,NULL,NULL
134,Tucumã,PA,-6.86045540,-51.43095820,TUCUMA - BAIRRO DAS FLORES,POLO UAB UNIVERSITARIO DE TUCUMA,RUA TUCURUI,NULL,BAIRRO DAS FLORES,68385000,ESCOLA MUNICIPAL ELCIONE BARBALHO,(94) 34339736,(),azevedomralan@gmail.com,NULL,NULL
139,Cuité de Mamanguape,PB,-6.90051700,-35.24781120,CUITE DE MAMANGUAPE - CENTRO,POLO UAB - CUITE DE MAMANGUAPE,Rua da Matriz,0,Centro,58289000,NULL,(83) 3621115,(),polo.cuitedemamanguape@gmail.com,NULL,www.gmail.com
145,Lucena,PB,-6.91825940,-34.92860960,LUCENA - FAGUNDES,POLO DE APOIO PRESENCIAL DE LUCENA - UAB,Rua São José,0,Fagundes,58315000,NULL,(83) 986738852,(83) 987055404,poluab.lucena@gmail.com,otanerrbs@gmail.com,NULL
381,Campos Sales,CE,-6.93491910,-40.26800750,CAMPOS SALES - ALTO ALEGRE,POLO DE APOIO PRESENCIAL DE CAMPOS SALES,Rua Emiliano Fortaleza,0,Alto Alegre,63150000,CVT-Centro Vocacional Tecnológico,(88) 35331874,(88) 35332709,uab_polocs@yahoo.com.br,alencarmara@yahoo.com.br,NULL
470,Fortaleza dos Nogueiras,MA,-6.94026180,-46.09448450,FORTALEZA DOS NOGUEIRAS - NOVA FORTALEZA,POLO DE APOIO PRESENCIAL DA UAB DE FORTALEZA DOS NOGUEIRAS,Rua Raimundo Brauna,0,Nova Fortaleza,65805-00,NULL,(99) 35311363,(99) 35311477,coord.fdn@gmail.com,mariia.jjose@hotmail.com,NULL
600,Oeiras,PI,-7.03862320,-42.15727020,OEIRAS - CENTRO,POLO DE APOIO PRESENCIAL PROFESSOR POSSIDÔNIO QUEIRO,Av. Desembargador Candido Martins,67,Centro,64500-00,NULL,(89) 34624396,(),neiderosangela@yahoo.com.br,neiderosangela@yahoo.com.br,NULL
427,Coremas,PB,-7.04070350,-37.95727030,COREMAS - CENTRO,POLO UAB - COREMAS,Rua Mecânica DNOCS,0,Mecânica DNOCS,58770-00,NULL,(83) 99145132,(),polouabcoremas@gmail.com,NULL,NULL
146,Mari,PB,-7.06554660,-35.32467690,MARI - JOSE AMERICO,POLO UAB - MARI,RUA TEREZA SALES DE PONTES,S N,JOSE AMERICO,58345000,NULL,(83) 32872503,(83) 96605152,uabmari@hotmail.com,helio_historia@yahoo.com.br,NULL
572,Marcos Parente,PI,-7.07046840,-43.90551550,MARCOS PARENTE - CENTRO,POLO UAB - MARCOS PARENTE,Rua Landri Sales,0,Centro,64845-00,NULL,(),(),roseniralves@hotmail.com,NULL,NULL
135,Alagoa Grande,PB,-7.07878240,-35.58766970,ALAGOA GRANDE - CONJUNTO CEHAP I,POLO UAB - ALAGOA GRANDE,Rua Francisco Carlos da Silva,NULL,Conjunto CEHAP I,58388000,CAIC,(83) 32731299,(83) 32732006,polouabalagoagrande@gmail.com,rafael@df.ufcg.edu.br,NULL
629,Picos,PI,-7.07906850,-41.43409500,PICOS - JUNCO,POLO DE APOIO PRESENCIAL EAD/UAB PICOS-PI,Av. Senador Helvidio Nunes,0,Junco,64607760,Campus Professor Barros Araújo - UESPI,(89) 34228614,(89) 34224945,polouabeadpicos@gmail.com,mferreira534@gmail.com,NULL
143,João Pessoa,PB,-7.12798650,-34.85328840,JOAO PESSOA - EXPEDICIONARIOS,POLO UAB JOAO PESSOA,Av. Coremas,332,Centro,58013-43,Próximo ao Hospital dos Olhos,(83) 32147176,(83) 32147963,polouabjoaopessoa@gmail.com,NULL,WWW.JOAOPESSOA.PB.GOV.BR
393,Carolina,MA,-7.17651670,-47.29238930,CAROLINA - SETOR UNIVERSITARIO,POLO DE APOIO PRESENCIAL-UAB2-CAROLINA,Av. Frederico Marins de Azevedo,616,Setor Universitario,65980000,NULL,(99) 35313734,(99) 35312481,aglairnead@yahoo.com.br,aglairsemec@yahoo.com.br,NULL
988,Santa Cruz do Piauí,PI,-7.181037,-41.765079,SANTA CRUZ DO PIAUI - CENTRO,POLO DE SANTA CRUZ DO PIAUI,Rua Né Aristarco,0,Centro,64545000,NULL,(89) 34451148,(),supes.seduc@gmail.com,NULL,NULL
860,Araguaína,TO,-7.19277330,-48.20482700,ARAGUAINA - CIMBA,POLO UAB DE ARAGUAINA,RUA PARAGUAI ESQ RUA UXIRAMES S/N,S/S,CIMBA,77814970,NULL,(63) 34165641,(63) 992038520,uabaraguaina@seduc.to.gov.br,susiefernandes@uft.edu.br,http://www.site.uft.edu.br/campi/araguaina/araguaina.html
727,Taperoá,PB,-7.20024560,-36.82502740,TAPEROA - ALTO DA CONCEICAO,UFPB - VIRTUAL UAB POLO TAPEROA,Rua Coronel Dogival Vilar Filho,287,Alto da Conceição,58680-00,NULL,(),(83) 34632264,uabtaperoapb@yahoo.com.br,uabtaperoa@gmail.com,NULL
137,Campina Grande,PB,-7.22182340,-35.89049530,CAMPINA GRANDE - CENTRO,POLO MUNICIPAL DE APOIO PRESENCIAL - CAMPINA GRANDE - UAB,Rua Santa Clara,0,Centro,58400-17,Largo do Açude Novo,(83) 33411236,(83) 33410621,polomunicipaldecampinagrande@gmail.com,NULL,portal.pmcg.pb.gov.br/uab
142,Itaporanga,PB,-7.28181290,-38.18997820,ITAPORANGA - CENTRO,POLO UNIVERSITARIO DE APOIO PRESENCIAL - UAB - ITAPORANGA-PB,Avenida Padre Lourenço,328,Centro,58780000,NULL,(83) 34513558,(),polo.itaporangapb@gmail.com,NULL,NULL
138,Conde,PB,-7.28935450,-34.84034080,CONDE - CENTRO,POLO DE APOIO PRESENCIAL DA UAB - CONDE,Rodovia PB - 018,0,Centro,58322000,"Km 3,5",(83) 32981231,(),uabpolocondepb@gmail.com,NULL,NULL
581,Missão Velha,CE,-7.30922430,-39.13355490,MISSAO VELHA - CENTRO,CVT DE MISSAO VELHA,Rua Coronel José Dantas,0,Centro,63200000,NULL,(88) 35422900,(),romulovm@bol.com.br,NULL,NULL
144,Livramento,PB,-7.32676770,-36.99708310,LIVRAMENTO - SANTO ANTONIO,POLO UAB - LIVRAMENTO,RUA ARNALDO GUILHERME DOS SANTOS,0,SANTO ANTONIO,58690000,PRÉDIO,(83) 34771263,(),pololivramento2014@gmail.com,celmaalves22@hotmail.com,NULL
797,Jaicós,PI,-7.37589650,-41.24068720,JAICOS - CENTRO,POLO DE APOIO PRESENCIAL DA UAB/PI DE JAICOS - PIAUI,Rua Deputado Constâncio Carvalho,264,Serranópolis,64575000,NULL,(89) 35751148,(),rosenildatl@hotmail.com,NULL,NULL
40,Barbalha,CE,-7.38119670,-39.27910110,BARBALHA - BURITI,POLO UAB - BARBALHA,Av. josé bernardino cavalcante de barbalha,0,Buriti,63180000,Km 4,(88) 35320801,(),cavalache@centec.org,hilleitecruz@gmail.com,NULL
147,Pitimbu,PB,-7.39893380,-34.84034080,PITIMBU -  CENTRO,POLO UAB DE PITIMBU,Travessa Bela Vista,0,Centro,58324000,NULL,(83) 32991366,(83) 86347118,polouabpitimbu2013@gmail.com,adrianaferreirapb008@gmail.com,NULL
576,Mauriti,CE,-7.40231740,-38.73681870,MAURITI - SERRINHA,POLO DE APOIO PRESENCIAL DE MAURITI,Rua Padre Argemiro Rolim de Oliveira,0,Serrinha,63210000,anexo Centro Educacional de Mauriti,(88) 35529035,(),uabmauriti@yahoo.com.br,NULL,www.mauriti.ce.gov.br
981,Itainópolis,PI,-7.443763,-41.469084,ITAINOPOLIS - COHAB,POLO DE ITAINOPOLIS,Praça Engenheiro Domingos Sávio,0,COHAB,64565000,NULL,(86) 32163393,(),supes.seduc@gmail.com,NULL,NULL
363,Cabaceiras,PB,-7.46409670,-36.30645950,CABACEIRAS - CENTRO,UAB TERESINHA JESUS FARIAS AIRES-POLO CABACEIRAS,Avenida 4 de junho,379,Centro,58480000,NULL,(83) 33561165,(),uab.cab@gmail.com,pmcab.seduc@bol.com.br,NULL
1174,São José do Egito,PE,-7.477422,-37.273928,SÃO JOSÉ DO EGITO - CENTRO,Polo UAB de São José do Egito,Rua Coronel Inácio,0,Centro,56700000,NULL,(87) 99891100,(),polouabsjepe@gmail.com,gabinete@saojosedoegito.pe.gov.br,NULL
354,Brejo Santo,CE,-7.55581910,-38.94593260,BREJO SANTO - CENTRO,POLO DE BREJO SANTO-CEARA,Rua Manoel Antonio Cabral,0,Centro,63200000,NULL,(88) 35311684,(),cvt_brejosanto@centec.org.br,horleylucena.bs@bol.com.br,NULL
726,Tabira,PE,-7.56187750,-37.51080910,TABIRA - JUREMINHA,TABIRA,Rua Sao Cristovao,0,Jureminha,56780000,NULL,(87) 38472366,(87) 38472237,polotabiraupe@gmail.com,lyedjasymea@hotmail.com,NULL
289,Nova Olinda,TO,-7.63114910,-48.31902760,NOVA OLINDA - CENTRO,POLO DE APOIO PRESENCIAL,Avenida Bernado Sayão - Quadra 162,22636,Centro,77790000,Margens da BR 153,(63) 92359840,(),polo_uabnova@hotmail.com,Kelcydiassiqueira@hotmail.com,NULL
166,Simões,PI,-7.70408830,-40.75640020,SIMOES - CENTRO,POLO TERRITORIO VALE DO RIO GUARIBAS - SIMOES - UAB,Rua Dom Expedito Lopes,0,centro,64585-00,NULL,(89) 34561344,(89) 34561233,dudu.uapi@yahoo.com.br,uapi.simoes@hotmail.com,NULL
153,Trindade,PE,-7.74009900,-40.28843860,TRINDADE - CENTRO,POLO DA UNIVERSIDADE ABERTA DO BRASIL - TRINDADE-PE,Rua 29 de Janeiro,95,Centro,5625000,NULL,(87) 38701965,(87) 38701599,polo@uabtrindade.net,uabtrindade@gmail.com,WWW.UABTRINDADE.NET
168,Uruçuí,PI,-7.74148610,-44.55019350,URUCUI - MALVINAS,POLO TABULEIROS DO ALTO PARNAÍBA - URUÇUÍ - UAB,Rua Almir Bemvindo,0,Centro,64860-00,Campus da UESPI,(89) 35442575,(89) 999210402,polouaburucui@gmail.com,iamartins15@hotmail.com,NULL
167,Simplício Mendes,PI,-7.75815480,-42.03859040,SIMPLICIO MENDES - CENTRO,POLO DE APOIO PRESENCIAL UAB ANTONIO DE MOURA FE/ SIMPLICIO MENDES,Rua Pio Servio,0,Centro,64700-00,NULL,(89) 34821436,(),nao@informado.com,NULL,NULL
984,Paes Landim,PI,-7.79702410,-42.27568610,PAES LANDIM - CENTRO,POLO DE PAES LANDIM,Rua 13 de Maio,0,Centro,64710-00,NULL,(86) 32163393,(),supes.seduc@gmail.com,NULL,NULL
150,Limoeiro,PE,-7.81753730,-35.45627950,LIMOEIRO - JUA,POLO UAB - LIMOEIRO-PE,Rua São Vicente Férrer,55700-000,Juá,55700-00,Escola Municipal Prof. Antônio de Souza Vilaça,(81) 36280988,(),uablimoeiro.pe@gmail.com,NULL,NULL
878,Carpina,PE,-7.84414280,-35.26362250,CARPINA - SAO JOSE,ESCOLA JOSE DE LIMA JUNIOR,Av. Hagamenon Magalhães,0,São José,55815060,NULL,(81) 36228944,(),coordenadorpolocarpina@gmail.com,coordenadorpolocarpina@gmail.com,NULL
725,Surubim,PE,-7.89751530,-35.76252410,SURUBIM - SAO JOSE,UAB POLO SURUBIM,Rua Frei Ibiapina,300,São José,55750-00,NULL,(81) 36341434,(81) 36341915,polouabsurubim@yahoo.com.br,hercilialc@yahoo.com.br,NULL
891,Santa Cruz do Capibaribe,PE,-7.89829260,-36.30645950,SANTA CRUZ DO CAPIBARIBE - CENTRO,POLO UAB ESTADUAL SANTA CRUZ DO CAPIBARIBE,Av. 29 de Ddezembro,258,Centro,55819000,NULL,(81) 37598221,(81) 993920378,polo.uab.scc@gmail.com,riutnaw@hotmail.com,NULL
907,Ouricuri,PE,-7.93786950,-40.22712430,OURICURI - ZONA URBANA,POLO DE APOIO PRESENCIAL EAD - OURICURI-PE,Estrada vicinal do açude tamboril,0,estrada vicinal,56200000,Núcleo de Ensino Superior deputado Felipe Coelho,(87) 38744874,(87) 38743840,polouabouricuri@gmail.com,NULL,IFPE
3,Cruzeiro do Sul,AC,-8.02617700,-72.80427970,CRUZEIRO DO SUL - CENTRO,CENTRO ESTADUAL DE EDUCACAO  PERMANENTE-CEDUP/UAB,RUA RUI BARBOSA,515,CENTRO,69980000,NULL,(68) 33227986,(68) 999616863,plocruzeirodosul@gmail.com,msulamita@yahoo.com.br,NULL
130,Redenção,PA,-8.03792980,-50.02489840,REDENCAO - VILA PAULISTA,POLO CARAJAS,Av. Ministro Osca Thonpson Filho,570,Vila Paulista,68552-14,NULL,(94) 991450039,(94) 981621625,uabredencao@hotmail.com,joice252009@hotmail.com,NULL
656,Recife,PE,-8.05672410,-34.88732700,RECIFE - MADALENA,POLO MUNICIPAL ITINERANTE DO RECIFE,Rua Real da Torre,299,Madalena,50610-00,NULL,(81) 33555855,(81) 33555854,polo.uab.recife@gmail.com,eodemedeiros@recife.pe.gov.br,NULL
895,Sertânia,PE,-8.067958,-37.265003,SERTANIA - CENTRO,ESCOLA DE REFERÊNCIA EM ENSINO MÉDIO OLAVO BILAC,Av. Agamenon Magalhães,703,Centro,56600000,NULL,(87) 38413915,(87) 38413916,polouabsertania@gmail.com,mariajeane_alves@hotmail.com,NULL
896,Gravatá,PE,-8.19917750,-35.56734960,GRAVATA - CENTRO,POLO UAB ESTADUAL GRAVATÁ,Rua Quintino Bocaiuva,0,Centro,55640000,Escola de Referência Prof. Antônio Farias,(81) 996845007,(81) 996845007,polouabgravata@gmail.com,dayvesson@hotmail.com,NULL
892,Salgueiro,PE,-8.21142500,-39.07107540,SALGUEIRO - NOSSA SENHORA DAS GRACAS,NTE  SALGUEIRO,travessa Lorival Sampaio,395,Nossa Senhora das Graças,56000000,GRE- Gerencia Regional de Educação,(87) 38718388,(87) 38718417,polosalgueiro.uab@gmail.com,luzania2004@hotmail.com,NULL
7,Tarauacá,AC,-8.21323230,-71.38243740,TARAUACA - CENTRO,POLO UAB/CEDUP: CENTRO ESTADUAL DE EDUCAçãO PERMANENTE,Rua Benjamin Constant,1350,Centro,69970000,NULL,(68) 34623048,(),polouab.tarauaca@ac.gov.br,RAIMUNDOMELO.TARAUACA@GMAIL.COM,NULL
123,Conceição do Araguaia,PA,-8.259705,-49.271979,CONCEICAO DO ARAGUAIA - CENTRO,POLO PROF.  EDUARDO LIMA LUZ - CONCEICAO DO ARAGUAIA - UAB,Travessa Irma Maria Otávia,0,Centro,68540-00,NULL,(94) 991947221,(94) 991947221,uabconceicao@gmail.com,jeronimocdds@gmail.com,NULL
157,Canto do Buriti,PI,-8.35891980,-43.40666180,CANTO DO BURITI - AEROPORTO,POLO MANOEL MARQUES DE ARAUJO - CANTO DO BURITI -UAB,Rua Rio Grande do Norte,702,Aeroporto,64890000,NULL,(89) 35312427,(89) 99134801,cantodoburitiuab@gmail.com,NULL,NULL
152,Pesqueira,PE,-8.36272770,-36.73884860,PESQUEIRA - CENTRO,POLO  UAB MONSENHOR FAUSTO DE SOUZA FERRAZ,Av. Ésio Araújo,17,Centro,55200-00,NULL,(87) 38358771,(),uabpolopesqueira@yahoo.com.br,polopesqueira@gmail.com,NULL
165,São João do Piauí,PI,-8.38988690,-42.15727020,SAO JOAO DO PIAUI - CENTRO,POLO DE APOIO PRESENCIAL DA UAB TERRITORIO SERRA DA CAPIVARA - SAO JOAO DO PIAUI,Praça Manoel Antonio de Souza,0,Centro,64760-00,NULL,(89) 34832691,(),goncalopolouabsaojoaopi@gmail.com,NULL,NULL
894,Cabrobó,PE,-8.45576800,-39.40358760,CABROBO - CENTRO,ESCOLA SENADOR PAULO GUERRA,Av. Brigida de Alencar,0,Centro,56180000,Escola Estadual Senador Paulo Gueraa,(87) 38751171,(),espg.cabrobo@gmail.com,NULL,NULL
149,Ipojuca,PE,-8.46274960,-35.08285880,IPOJUCA - CENTRO,POLO DE APOIO PRESENCIAL DA UAB IPOJUCA,Rua do Colégio,0,Centro,55590000,NULL,(81) 35510165,(81) 35510014,uabipojuca.pe@gmail.com,luizeduardo.buarque@gmail.com,NULL
881,Floresta,PE,-8.59393220,-38.23220280,FLORESTA - CENTRO,NUCLEO DE TECNOLOGIA EDUCACIONAL - NTE,Av. Deputado aldemar Ferraz,65,centro,56400000,GRE-Gerência Regional de Educação,(87) 38771358,(),dilmamarques4@yahoo.com.br,NULL,NULL
787,Afrânio,PE,-8.64396080,-40.99905970,AFRANIO - CENTRO,POLO DE AFRANIO,Avenida Dom Malan,0,Centro,56369000,NULL,(87) 38681134,(87) 38681054,polouabafranio@gmail.com,NULL,NULL
880,Palmares,PE,-8.64649080,-35.63141910,PALMARES - CENTRO,NUCLEO DE TECNOLOGIA EDUCACIONAL DE PALMARES,Av. Jose Americo de Miranda,S?N,Santa Rosa,55540000,NULL,(),(90) 36618175,zeliaporto2@yahoo.com.br,regional.ms@educacao.pe.gov.br,NULL
14,Lábrea,AM,-8.69779580,-65.47573600,LABREA - CENTRO,POLO UAB - LABREA,Av Coronel Luiz Gomes,211,Centro,69830000,NULL,(92) 992596234,(97) 984144742,prof.sobrinho@hotmail.com,prof.sobrinho@gmail.com,NULL
834,Guaraí,TO,-8.74933750,-48.47872580,GUARAI - SETOR VANDERLITO,POLO DE EDUCACAO A DISTANCIA DE GUARAI,Anenida Tocantins,3113,Setor Vanderlito,77700000,NULL,(63) 34642352,(),mariatintinha@yahoo.com.br,uabguarai@tecnologia.gov.br,NULL
649,Porto Velho,RO,-8.76363610,-63.90746420,PORTO VELHO - CENTRO,CENTRO DE FORMAÇÃO DE PROFISSIONAIS DA EDUCAÇÃO,Rua José do Patrocinio,512,Centro,76801050,entre ruas Rogério Weber com Euclides da Cunha,(69) 39012939,(69) 992086202,polouabpvh@yahoo.com.br,polouabpvh@gmail.com,NULL
10,Maragogi,AL,-8.94448080,-35.28076240,MARAGOGI - CENTRO,POLO UAB - MARAGOGI,Praça Maridite Acioli,0,Centro,57955000,1° Andar do B. Brasil,(82) 32962168,(),uabmaragogi@gmail.com,cbuarques@gmail.com,uabmaragogi.blogsport.com
698,São José da Laje,AL,-8.97405240,-36.02408610,SAO JOSE DA LAJE - NOVO CENTRO COMERCIAL,POLO UAB DE SAO JOSE DA LAJE,Rua Eneias Marinho,S.N,Novo Centro Comercial,57860000,NULL,(82) 32851461,(),polouabsaojosedalaje@gmail.com,NULL,NULL
308,Araguacema,TO,-9.03931090,-49.60951200,ARAGUACEMA - CENTRO,POLO DE EDUCAçãO A DISTâNCIA DE ARAGUACEMA,"Rua Rui Barbosa, quadra 37 lotes 12/13",0,Centro,77690000,NULL,(63) 84193133,(),uabaraguacema@tecnologia.to.gov.br,tialeilaaraguacema@hotmail.com,NULL
1051,Matriz de Camaragibe,AL,-9.09725020,-35.58766970,MATRIZ DE CAMARAGIBE - CENTRO,MATRIZ DE CAMARAGIBE,Av. Antônio Manoel dos Santos,0,Centro,57910000,NULL,(),(),profdenissilva@hotmail.com,NULL,NULL
300,Alto Parnaíba,MA,-9.10472,-45.932998,ALTO PARNAIBA - SANTA CRUZ,POLO PRESENCIAL DA UAB RIO PARNAIBA,Rua Prefeito Elias Rocha,55,Santa Cruz,65810000,NULL,(89) 35697604,(),pedrouab@hotmail.com,pedrofolha5@hotmail.com,NULL
893,Águas Belas,PE,-9.12885770,-37.08295930,AGUAS BELAS - CENTRO,ESCOLA  JOAO RODRIGUES CARDOSO,Terceira travessa da rua coronel Alfredo Duarte,0,Centro,55340000,Escola Estadual João Rodrigues Cardoso,(87) 37753927,(87) 991437799,polo.aguas.belas@ead.ifpe.edu.br,anaesmeralda_espinhara@hotmail.com,NULL
347,Bom Jesus,PI,-9.14525240,-44.47480180,BOM JESUS - JOSUE PARENTE,UESPI-CAMPUS DOM JOSE VASQUEZ DIAZ,Praça Alcebiades de Moraes,0,Josué Parente,64900000,NULL,(89) 35621295,(),mlnuneznovo@hotmail.com,coordead.bj@uespi.br,NULL
4,Feijó,AC,-9.20296890,-71.00223110,FEIJO - CIDADE NOVA,CENTRO ESTADUAL DE EDUCACAO A DISTANCIA - FEIJO - UAB,Tv. Edmundo Ribeiro do Carmo,220,Cidade Nova,69960000,NULL,(68) 34633607,() 99613698,ENSINO.EDUCACAO@AC.GOV.BR,NULL,NULL
978,Anísio de Abreu,PI,-9.20902340,-43.03891910,ANISIO DE ABREU - CENTRO,POLO DE ANISIO DE ABREU,Rua Mnoel Ribeiro da Silva,0,Esperança,64780-00,NULL,(86) 32163393,(86),supes.seduc@gmail.com,NULL,NULL
833,Pedro Afonso,TO,-9.23908430,-48.00102820,PEDRO AFONSO - SETOR BELA VISTA 1,POLO DE EDUCACAO A DISTANCIA DE PEDRO AFONSO,Rua 6,0,Bela Vista,77710000,Escola Municipal Sousa Aguiar,(63) 84734483,(63) 84545396,marinbsl@hotmail.com,pa.robson@hotmail.com,NULL
