id_polo_1;"no_municipio_polo_2";"no_polo_3";"polo_dependencia_administrativa_4";"polo_status_5";"polo_conceito_6";id_ies_7;id_ies_8;"ies_uf_9";"sg_ies_10";"no_curso_11";id_curso_12;"tipo_curso_13";"dt_inicio_real_oferta_14";"dt_provavel_fim_15";"dt_fim_curso_16";qt_vagas_17;qt_alunos_formado_18;qt_alunos_nao_concluinte_19;qt_alunos_desvinculado_20;qt_alunos_cadastrado_21
 273;"APIAI";"APIAÍ - CENTRO";"Municipal";"ATIVO";"FR"; 43; 43;"MS";"UFMS";"ADMINISTRACAO"; 1422;"BACHARELADO";"05/2008";"01/2012";"04/2012"; 75; 50; 0; 25; 75
 273;"APIAI";"APIAÍ - CENTRO";"Municipal";"ATIVO";"FR"; 43; 43;"MS";"UFMS";"LETRAS PORTUGUES E ESPANHOL"; 83;"LICENCIATURA";"05/2008";"06/2012";"04/2012"; 75; 31; 0; 32; 63
 273;"APIAI";"APIAÍ - CENTRO";"Municipal";"ATIVO";"FR"; 43; 43;"MS";"UFMS";"LETRAS PORTUGUES E ESPANHOL"; 83;"LICENCIATURA";;"02/2013";"03/2013"; 0; 0; 0; 0; 0
 273;"APIAI";"APIAÍ - CENTRO";"Municipal";"ATIVO";"FR"; 43; 43;"MS";"UFMS";"PEDAGOGIA"; 85;"LICENCIATURA";"05/2008";"05/2012";"04/2012"; 75; 39; 0; 24; 63
 273;"APIAI";"APIAÍ - CENTRO";"Municipal";"ATIVO";"FR"; 45; 45;"MG";"UFOP";"MATEMATICA"; 92;"LICENCIATURA";"03/2012";"10/2016";"08/2016"; 50; 0; 0; 19; 23
 273;"APIAI";"APIAÍ - CENTRO";"Municipal";"ATIVO";"FR"; 60; 60;"SP";"UFSCAR";"EDUCACAO PARA AS RELACOES ETNICORRACIAIS"; 939;"ESPECIALIZAÇÃO";"08/2011";"07/2012";"02/2012"; 60; 6; 38; 6; 50
 273;"APIAI";"APIAÍ - CENTRO";"Municipal";"ATIVO";"FR"; 60; 60;"SP";"UFSCAR";"ENGENHARIA AMBIENTAL"; 145;"BACHARELADO";"04/2008";"06/2013";"07/2013"; 50; 14; 1; 36; 51
 273;"APIAI";"APIAÍ - CENTRO";"Municipal";"ATIVO";"FR"; 60; 60;"SP";"UFSCAR";"GENERO E DIVERSIDADE NA ESCOLA"; 371;"APERFEIÇOAMENTO";"06/2009";"10/2009";"10/2009"; 70; 25; 0; 23; 48
 273;"APIAI";"APIAÍ - CENTRO";"Municipal";"ATIVO";"FR"; 60; 60;"SP";"UFSCAR";"GESTAO PUBLICA"; 1472;"ESPECIALIZAÇÃO";"06/2013";"12/2014";"08/2014"; 60; 16; 2; 7; 25
 273;"APIAI";"APIAÍ - CENTRO";"Municipal";"ATIVO";"FR"; 60; 60;"SP";"UFSCAR";"PEDAGOGIA"; 149;"LICENCIATURA";"04/2008";"06/2012";"06/2012"; 50; 12; 0; 38; 50
 273;"APIAI";"APIAÍ - CENTRO";"Municipal";"ATIVO";"FR"; 60; 60;"SP";"UFSCAR";"SISTEMAS DE INFORMACAO"; 146;"BACHARELADO";"04/2008";"06/2013";"09/2012"; 50; 0; 0; 51; 51
 273;"APIAI";"APIAÍ - CENTRO";"Municipal";"ATIVO";"FR"; 77; 77;"PR";"UTFPR";"GESTAO PUBLICA MUNICIPAL"; 814;"ESPECIALIZAÇÃO";"08/2011";"01/2013";"02/2013"; 40; 13; 0; 19; 32
 273;"APIAI";"APIAÍ - CENTRO";"Municipal";"ATIVO";"FR"; 77; 77;"PR";"UTFPR";"GESTAO PUBLICA MUNICIPAL"; 814;"ESPECIALIZAÇÃO";"08/2012";"01/2014";"04/2014"; 50; 17; 0; 30; 47
 273;"APIAI";"APIAÍ - CENTRO";"Municipal";"ATIVO";"FR"; 77; 77;"PR";"UTFPR";"GESTAO PUBLICA MUNICIPAL"; 814;"ESPECIALIZAÇÃO";"09/2010";"01/2012";"02/2012"; 50; 9; 0; 25; 34
 273;"APIAI";"APIAÍ - CENTRO";"Municipal";"ATIVO";"FR"; 81; 81;"SP";"UNESP";"GESTAO EM SAUDE"; 819;"ESPECIALIZAÇÃO";"05/2013";"11/2014";"02/2014"; 40; 21; 18; 0; 39
 273;"APIAI";"APIAÍ - CENTRO";"Municipal";"ATIVO";"FR"; 81; 81;"SP";"UNESP";"GESTAO EM SAUDE"; 819;"ESPECIALIZAÇÃO";"07/2010";"12/2011";"09/2011"; 50; 0; 50; 0; 50
 274;"BALSAMO";"BALSAMO - CENTRO";"Municipal";"ATIVO";"AA"; 45; 45;"MG";"UFOP";"ADMINISTRACAO PUBLICA"; 90;"BACHARELADO";"08/2008";"08/2012";"12/2013"; 50; 0; 45; 18; 63
 274;"BALSAMO";"BALSAMO - CENTRO";"Municipal";"ATIVO";"AA"; 45; 45;"MG";"UFOP";"ADMINISTRACAO PUBLICA"; 90;"BACHARELADO";"10/2007";"07/2011";"02/2012"; 50; 32; 0; 17; 49
 274;"BALSAMO";"BALSAMO - CENTRO";"Municipal";"ATIVO";"AA"; 45; 45;"MG";"UFOP";"ADMINISTRACAO PUBLICA"; 888;"BACHARELADO";"08/2009";"11/2013";"08/2013"; 50; 17; 9; 24; 50
 274;"BALSAMO";"BALSAMO - CENTRO";"Municipal";"ATIVO";"AA"; 45; 45;"MG";"UFOP";"ADMINISTRACAO PUBLICA"; 888;"BACHARELADO";"08/2010";"10/2014";"08/2014"; 50; 7; 12; 31; 50
 274;"BALSAMO";"BALSAMO - CENTRO";"Municipal";"ATIVO";"AA"; 60; 60;"SP";"UFSCAR";"EDUCACAO PARA AS RELACOES ETNICORRACIAIS"; 939;"ESPECIALIZAÇÃO";"08/2011";"07/2012";"02/2012"; 60; 23; 37; 5; 65
 274;"BALSAMO";"BALSAMO - CENTRO";"Municipal";"ATIVO";"AA"; 60; 60;"SP";"UFSCAR";"GENERO E DIVERSIDADE NA ESCOLA"; 371;"APERFEIÇOAMENTO";"06/2009";"10/2009";"10/2009"; 70; 34; 0; 11; 45
 274;"BALSAMO";"BALSAMO - CENTRO";"Municipal";"ATIVO";"AA"; 60; 60;"SP";"UFSCAR";"GESTAO PUBLICA"; 1472;"ESPECIALIZAÇÃO";"06/2013";"12/2014";"08/2014"; 60; 45; 6; 0; 51
 274;"BALSAMO";"BALSAMO - CENTRO";"Municipal";"ATIVO";"AA"; 60; 60;"SP";"UFSCAR";"GESTAO PUBLICA"; 1472;"ESPECIALIZAÇÃO";"10/2014";"03/2016";"02/2016"; 40; 0; 0; 3; 49
 274;"BALSAMO";"BALSAMO - CENTRO";"Municipal";"ATIVO";"AA"; 60; 60;"SP";"UFSCAR";"PEDAGOGIA"; 149;"LICENCIATURA";"04/2008";"06/2012";"06/2012"; 50; 27; 0; 24; 51
 274;"BALSAMO";"BALSAMO - CENTRO";"Municipal";"ATIVO";"AA"; 60; 60;"SP";"UFSCAR";"PEDAGOGIA"; 149;"LICENCIATURA";"12/2010";"12/2014";"12/2014"; 25; 7; 4; 14; 25
 274;"BALSAMO";"BALSAMO - CENTRO";"Municipal";"ATIVO";"AA"; 60; 60;"SP";"UFSCAR";"PEDAGOGIA"; 149;"LICENCIATURA";"12/2012";"12/2016";"10/2016"; 25; 0; 0; 12; 25
 274;"BALSAMO";"BALSAMO - CENTRO";"Municipal";"ATIVO";"AA"; 81; 81;"SP";"UNESP";"EDUCACAO PARA A DIVERSIDADE E CIDADANIA"; 396;"APERFEIÇOAMENTO";"09/2009";"02/2010";"12/2009"; 60; 35; 0; 23; 58
 274;"BALSAMO";"BALSAMO - CENTRO";"Municipal";"ATIVO";"AA"; 81; 81;"SP";"UNESP";"EDUCACAO PARA A DIVERSIDADE E CIDADANIA"; 396;"APERFEIÇOAMENTO";;"02/2011";"02/2011"; 60; 0; 0; 0; 0
 274;"BALSAMO";"BALSAMO - CENTRO";"Municipal";"ATIVO";"AA"; 81; 81;"SP";"UNESP";"PRODUCAO DE MATERIAL DIDATICO PARA A DIVERSIDADE"; 975;"APERFEIÇOAMENTO";;"03/2014";"04/2014"; 60; 0; 0; 0; 0
 275;"BARRETOS";"BARRETOS - DERBYCLUB";"Municipal";"ATIVO";"AA"; 17; 17;"RJ";"FIOCRUZ";"FACILITADORES DE EDUCACAO PERMANENTE EM SAUDE"; 22;"APERFEIÇOAMENTO";"08/2014";"04/2015";"08/2014"; 40; 0; 24; 0; 24
 275;"BARRETOS";"BARRETOS - DERBYCLUB";"Municipal";"ATIVO";"AA"; 37; 37;"RJ";"UFF";"PLANEJAMENTO, IMPLEMENTACAO E GESTAO DA EDUCACAO A DISTANCIA"; 280;"ESPECIALIZAÇÃO";"05/2014";"04/2016";"05/2016"; 53; 0; 0; 1; 26
 275;"BARRETOS";"BARRETOS - DERBYCLUB";"Municipal";"ATIVO";"AA"; 37; 37;"RJ";"UFF";"PLANEJAMENTO, IMPLEMENTACAO E GESTAO DA EDUCACAO A DISTANCIA"; 280;"ESPECIALIZAÇÃO";"08/2010";"07/2012";"08/2012"; 40; 20; 0; 21; 41
 275;"BARRETOS";"BARRETOS - DERBYCLUB";"Municipal";"ATIVO";"AA"; 37; 37;"RJ";"UFF";"PLANEJAMENTO, IMPLEMENTACAO E GESTAO DA EDUCACAO A DISTANCIA"; 280;"ESPECIALIZAÇÃO";"10/2011";"09/2013";"10/2013"; 50; 23; 23; 4; 50
 275;"BARRETOS";"BARRETOS - DERBYCLUB";"Municipal";"ATIVO";"AA"; 37; 37;"RJ";"UFF";"PLANEJAMENTO, IMPLEMENTACAO E GESTAO DA EDUCACAO A DISTANCIA"; 280;"ESPECIALIZAÇÃO";"10/2013";"09/2015";"10/2015"; 80; 17; 1; 31; 49
 275;"BARRETOS";"BARRETOS - DERBYCLUB";"Municipal";"ATIVO";"AA"; 37; 37;"RJ";"UFF";"PLANEJAMENTO, IMPLEMENTACAO E GESTAO DA EDUCACAO A DISTANCIA"; 280;"ESPECIALIZAÇÃO";"10/2014";"09/2016";"09/2016"; 50; 0; 0; 0; 40
 275;"BARRETOS";"BARRETOS - DERBYCLUB";"Municipal";"ATIVO";"AA"; 37; 37;"RJ";"UFF";"PLANEJAMENTO, IMPLEMENTACAO E GESTAO DA EDUCACAO A DISTANCIA"; 280;"ESPECIALIZAÇÃO";"11/2012";"10/2014";"10/2014"; 80; 38; 28; 1; 67
 275;"BARRETOS";"BARRETOS - DERBYCLUB";"Municipal";"ATIVO";"AA"; 37; 37;"RJ";"UFF";"TECNOLOGIAS NO ENSINO DE MATEMATICA"; 62;"ESPECIALIZAÇÃO";"08/2010";"07/2012";"08/2012"; 40; 0; 0; 8; 8
 275;"BARRETOS";"BARRETOS - DERBYCLUB";"Municipal";"ATIVO";"AA"; 37; 37;"RJ";"UFF";"TECNOLOGIAS NO ENSINO DE MATEMATICA"; 62;"ESPECIALIZAÇÃO";;"09/2013";"10/2013"; 50; 0; 0; 0; 0
 275;"BARRETOS";"BARRETOS - DERBYCLUB";"Municipal";"ATIVO";"AA"; 51; 51;"PR";"UFPR";"PEDAGOGIA"; 345;"LICENCIATURA";"09/2013";"01/2017";"02/2017"; 50; 0; 0; 17; 50
 275;"BARRETOS";"BARRETOS - DERBYCLUB";"Municipal";"ATIVO";"AA"; 60; 60;"SP";"UFSCAR";"EDUCACAO MUSICAL"; 147;"LICENCIATURA";"04/2009";"12/2013";"04/2014"; 30; 14; 6; 10; 30
 275;"BARRETOS";"BARRETOS - DERBYCLUB";"Municipal";"ATIVO";"AA"; 60; 60;"SP";"UFSCAR";"EDUCACAO MUSICAL"; 147;"LICENCIATURA";"09/2007";"06/2012";"09/2012"; 50; 10; 2; 19; 31
 275;"BARRETOS";"BARRETOS - DERBYCLUB";"Municipal";"ATIVO";"AA"; 60; 60;"SP";"UFSCAR";"EDUCACAO MUSICAL"; 147;"LICENCIATURA";"10/2011";"12/2015";"12/2016"; 50; 0; 0; 20; 36
 275;"BARRETOS";"BARRETOS - DERBYCLUB";"Municipal";"ATIVO";"AA"; 60; 60;"SP";"UFSCAR";"EDUCACAO MUSICAL"; 147;"LICENCIATURA";"12/2010";"07/2015";"07/2015"; 50; 0; 0; 30; 45
 275;"BARRETOS";"BARRETOS - DERBYCLUB";"Municipal";"ATIVO";"AA"; 60; 60;"SP";"UFSCAR";"EDUCACAO PARA AS RELACOES ETNICORRACIAIS"; 939;"ESPECIALIZAÇÃO";"08/2011";"07/2012";"02/2012"; 60; 6; 50; 3; 59
 275;"BARRETOS";"BARRETOS - DERBYCLUB";"Municipal";"ATIVO";"AA"; 60; 60;"SP";"UFSCAR";"EDUCACAO PARA AS RELACOES ETNICORRACIAIS"; 939;"ESPECIALIZAÇÃO";;"07/2015";"02/2016"; 40; 0; 0; 0; 0
 275;"BARRETOS";"BARRETOS - DERBYCLUB";"Municipal";"ATIVO";"AA"; 60; 60;"SP";"UFSCAR";"ENSINO DE MATEMATICA NO ENSINO MEDIO"; 1650;"ESPECIALIZAÇÃO";"10/2014";"03/2016";"02/2016"; 30; 0; 0; 1; 15
 275;"BARRETOS";"BARRETOS - DERBYCLUB";"Municipal";"ATIVO";"AA"; 60; 60;"SP";"UFSCAR";"GENERO E DIVERSIDADE NA ESCOLA"; 371;"APERFEIÇOAMENTO";"06/2009";"10/2009";"10/2009"; 70; 66; 0; 32; 98
 275;"BARRETOS";"BARRETOS - DERBYCLUB";"Municipal";"ATIVO";"AA"; 60; 60;"SP";"UFSCAR";"GENERO E DIVERSIDADE NA ESCOLA"; 371;"APERFEIÇOAMENTO";"07/2012";"11/2012";"10/2012"; 50; 0; 33; 17; 50
 275;"BARRETOS";"BARRETOS - DERBYCLUB";"Municipal";"ATIVO";"AA"; 60; 60;"SP";"UFSCAR";"TECNOLOGIA SUCROALCOOLEIRA"; 148;"TECNOLOGO";"01/2011";"12/2013";"12/2013"; 50; 4; 1; 43; 48
 275;"BARRETOS";"BARRETOS - DERBYCLUB";"Municipal";"ATIVO";"AA"; 60; 60;"SP";"UFSCAR";"TECNOLOGIA SUCROALCOOLEIRA"; 148;"TECNOLOGO";"01/2013";"12/2015";"10/2015"; 30; 0; 0; 27; 27
 275;"BARRETOS";"BARRETOS - DERBYCLUB";"Municipal";"ATIVO";"AA"; 60; 60;"SP";"UFSCAR";"TECNOLOGIA SUCROALCOOLEIRA"; 148;"TECNOLOGO";"01/2014";"12/2016";"10/2016"; 25; 0; 0; 12; 15
 275;"BARRETOS";"BARRETOS - DERBYCLUB";"Municipal";"ATIVO";"AA"; 60; 60;"SP";"UFSCAR";"TECNOLOGIA SUCROALCOOLEIRA"; 148;"TECNOLOGO";"04/2009";"06/2012";"06/2012"; 30; 4; 1; 25; 30
 275;"BARRETOS";"BARRETOS - DERBYCLUB";"Municipal";"ATIVO";"AA"; 60; 60;"SP";"UFSCAR";"TECNOLOGIA SUCROALCOOLEIRA"; 148;"TECNOLOGO";"09/2007";"07/2011";"12/2010"; 50; 6; 0; 44; 50
 275;"BARRETOS";"BARRETOS - DERBYCLUB";"Municipal";"ATIVO";"AA"; 60; 60;"SP";"UFSCAR";"TECNOLOGIA SUCROALCOOLEIRA"; 148;"TECNOLOGO";"10/2011";"12/2014";"10/2014"; 30; 0; 2; 28; 30
 275;"BARRETOS";"BARRETOS - DERBYCLUB";"Municipal";"ATIVO";"AA"; 61; 61;"MG";"UFSJ";"GESTAO PUBLICA MUNICIPAL"; 1475;"ESPECIALIZAÇÃO";"03/2013";"08/2014";"09/2014"; 40; 19; 21; 0; 40
 275;"BARRETOS";"BARRETOS - DERBYCLUB";"Municipal";"ATIVO";"AA"; 61; 61;"MG";"UFSJ";"GESTAO PUBLICA MUNICIPAL"; 1475;"ESPECIALIZAÇÃO";"09/2014";"03/2016";"12/2015"; 40; 0; 0; 0; 42
 275;"BARRETOS";"BARRETOS - DERBYCLUB";"Municipal";"ATIVO";"AA"; 65; 65;"DF";"UnB";"ADMINISTRACAO PUBLICA"; 871;"BACHARELADO";"03/2011";"02/2015";"12/2015"; 40; 6; 0; 25; 39
 275;"BARRETOS";"BARRETOS - DERBYCLUB";"Municipal";"ATIVO";"AA"; 65; 65;"DF";"UnB";"ARTES VISUAIS"; 163;"LICENCIATURA";"03/2009";"01/2013";"03/2013"; 25; 11; 1; 15; 27
 275;"BARRETOS";"BARRETOS - DERBYCLUB";"Municipal";"ATIVO";"AA"; 65; 65;"DF";"UnB";"ARTES VISUAIS"; 163;"LICENCIATURA";"03/2011";"01/2015";"02/2015"; 25; 0; 8; 12; 20
 275;"BARRETOS";"BARRETOS - DERBYCLUB";"Municipal";"ATIVO";"AA"; 65; 65;"DF";"UnB";"ARTES VISUAIS"; 163;"LICENCIATURA";"03/2014";"08/2017";"09/2017"; 25; 0; 0; 0; 12
 275;"BARRETOS";"BARRETOS - DERBYCLUB";"Municipal";"ATIVO";"AA"; 65; 65;"DF";"UnB";"ARTES VISUAIS"; 163;"LICENCIATURA";"10/2007";"01/2012";"10/2011"; 50; 2; 0; 27; 29
 275;"BARRETOS";"BARRETOS - DERBYCLUB";"Municipal";"ATIVO";"AA"; 65; 65;"DF";"UnB";"DESENVOLVIMENTO HUMANO, EDUCACAO E INCLUSAO ESCOLAR"; 386;"ESPECIALIZAÇÃO";"08/2014";"01/2016";"12/2014"; 50; 0; 40; 0; 40
 275;"BARRETOS";"BARRETOS - DERBYCLUB";"Municipal";"ATIVO";"AA"; 65; 65;"DF";"UnB";"EDUCACAO FISICA"; 164;"LICENCIATURA";"03/2009";"01/2013";"03/2013"; 40; 19; 0; 21; 41
 275;"BARRETOS";"BARRETOS - DERBYCLUB";"Municipal";"ATIVO";"AA"; 65; 65;"DF";"UnB";"EDUCACAO FISICA"; 164;"LICENCIATURA";"03/2011";"01/2015";"02/2015"; 40; 8; 5; 27; 40
 275;"BARRETOS";"BARRETOS - DERBYCLUB";"Municipal";"ATIVO";"AA"; 65; 65;"DF";"UnB";"EDUCACAO FISICA"; 164;"LICENCIATURA";"10/2007";"01/2012";"10/2011"; 50; 26; 0; 20; 46
 275;"BARRETOS";"BARRETOS - DERBYCLUB";"Municipal";"ATIVO";"AA"; 65; 65;"DF";"UnB";"GEOGRAFIA"; 388;"LICENCIATURA";"03/2011";"01/2015";"02/2015"; 40; 0; 21; 11; 32
 275;"BARRETOS";"BARRETOS - DERBYCLUB";"Municipal";"ATIVO";"AA"; 65; 65;"DF";"UnB";"GEOGRAFIA"; 388;"LICENCIATURA";"03/2014";"02/2018";"09/2017"; 45; 0; 0; 0; 30
 275;"BARRETOS";"BARRETOS - DERBYCLUB";"Municipal";"ATIVO";"AA"; 65; 65;"DF";"UnB";"GESTAO EM SAUDE"; 872;"ESPECIALIZAÇÃO";"01/2011";"06/2012";"09/2011"; 40; 0; 40; 0; 40
 275;"BARRETOS";"BARRETOS - DERBYCLUB";"Municipal";"ATIVO";"AA"; 65; 65;"DF";"UnB";"GESTAO PUBLICA"; 873;"ESPECIALIZAÇÃO";"01/2011";"06/2012";"09/2011"; 40; 1; 36; 0; 37
 275;"BARRETOS";"BARRETOS - DERBYCLUB";"Municipal";"ATIVO";"AA"; 65; 65;"DF";"UnB";"TEATRO"; 168;"LICENCIATURA";"03/2009";"01/2014";"03/2013"; 20; 3; 0; 2; 5
 275;"BARRETOS";"BARRETOS - DERBYCLUB";"Municipal";"ATIVO";"AA"; 65; 65;"DF";"UnB";"TEATRO"; 168;"LICENCIATURA";"03/2011";"01/2015";"02/2015"; 25; 1; 0; 5; 6
 275;"BARRETOS";"BARRETOS - DERBYCLUB";"Municipal";"ATIVO";"AA"; 65; 65;"DF";"UnB";"TEATRO"; 168;"LICENCIATURA";"10/2007";"01/2012";"10/2011"; 50; 5; 0; 16; 21
 275;"BARRETOS";"BARRETOS - DERBYCLUB";"Municipal";"ATIVO";"AA"; 71; 71;"SP";"UNIFESP";"CUIDADO PRE-NATAL"; 406;"ESPECIALIZAÇÃO";"09/2010";"08/2011";"07/2011"; 50; 27; 0; 13; 40
 275;"BARRETOS";"BARRETOS - DERBYCLUB";"Municipal";"ATIVO";"AA"; 71; 71;"SP";"UNIFESP";"GESTAO EM ENFERMAGEM"; 409;"ESPECIALIZAÇÃO";"11/2014";"10/2016";"09/2015"; 30; 0; 0; 0; 26
 275;"BARRETOS";"BARRETOS - DERBYCLUB";"Municipal";"ATIVO";"AA"; 77; 77;"PR";"UTFPR";"GESTAO PUBLICA MUNICIPAL"; 814;"ESPECIALIZAÇÃO";;"01/2014";"04/2014"; 40; 0; 0; 0; 0
 276;"GUARULHOS";"GUARULHOS - MACEDO";"Municipal";"ATIVO";"AA"; 17; 17;"RJ";"FIOCRUZ";"ATIVACAO DE PROCESSOS DE MUDANCAS NA FORMACAO"; 21;"ESPECIALIZAÇÃO";"06/2015";"05/2016";"11/2014"; 50; 0; 0; 0; 15
 276;"GUARULHOS";"GUARULHOS - MACEDO";"Municipal";"ATIVO";"AA"; 17; 17;"RJ";"FIOCRUZ";"FACILITADORES DE EDUCACAO PERMANENTE EM SAUDE"; 22;"APERFEIÇOAMENTO";"08/2014";"04/2015";"08/2014"; 80; 31; 0; 19; 50
 276;"GUARULHOS";"GUARULHOS - MACEDO";"Municipal";"ATIVO";"AA"; 17; 17;"RJ";"FIOCRUZ";"GESTAO EM SAUDE"; 24;"ESPECIALIZAÇÃO";"08/2014";"07/2015";"11/2014"; 75; 65; 0; 10; 75
 276;"GUARULHOS";"GUARULHOS - MACEDO";"Municipal";"ATIVO";"AA"; 31; 31;"SP";"UFABC";"CIENCIA E TECNOLOGIA"; 262;"ESPECIALIZAÇÃO";"03/2014";"11/2015";"02/2016"; 50; 0; 23; 28; 51
 276;"GUARULHOS";"GUARULHOS - MACEDO";"Municipal";"ATIVO";"AA"; 60; 60;"SP";"UFSCAR";"EDUCACAO MUSICAL"; 147;"LICENCIATURA";"02/2013";"06/2017";"10/2017"; 50; 0; 0; 25; 56
 276;"GUARULHOS";"GUARULHOS - MACEDO";"Municipal";"ATIVO";"AA"; 60; 60;"SP";"UFSCAR";"EDUCACAO MUSICAL"; 147;"LICENCIATURA";"02/2014";"06/2018";"04/2018"; 50; 0; 0; 13; 50
 276;"GUARULHOS";"GUARULHOS - MACEDO";"Municipal";"ATIVO";"AA"; 60; 60;"SP";"UFSCAR";"EDUCACAO PARA AS RELACOES ETNICORRACIAIS"; 939;"ESPECIALIZAÇÃO";;"07/2015";"02/2016"; 30; 0; 0; 0; 0
 276;"GUARULHOS";"GUARULHOS - MACEDO";"Municipal";"ATIVO";"AA"; 60; 60;"SP";"UFSCAR";"PEDAGOGIA"; 149;"LICENCIATURA";"10/2013";"12/2017";"10/2017"; 45; 0; 0; 17; 44
 276;"GUARULHOS";"GUARULHOS - MACEDO";"Municipal";"ATIVO";"AA"; 60; 60;"SP";"UFSCAR";"PEDAGOGIA"; 149;"LICENCIATURA";"12/2012";"12/2016";"10/2016"; 50; 0; 0; 28; 51
 276;"GUARULHOS";"GUARULHOS - MACEDO";"Municipal";"ATIVO";"AA"; 70; 70;"MG";"UNIFEI";"GESTAO DE PESSOAS E PROJETOS SOCIAIS"; 171;"ESPECIALIZAÇÃO";"06/2014";"01/2016";"11/2015"; 30; 0; 30; 0; 30
 276;"GUARULHOS";"GUARULHOS - MACEDO";"Municipal";"ATIVO";"AA"; 71; 71;"SP";"UNIFESP";"DIAGNOSTICOS PRIMARIOS EM OFTALMOLOGIA"; 1225;"ESPECIALIZAÇÃO";"10/2010";"09/2011";"08/2011"; 50; 5; 0; 24; 29
 276;"GUARULHOS";"GUARULHOS - MACEDO";"Municipal";"ATIVO";"AA"; 71; 71;"SP";"UNIFESP";"EDUCACAO AMBIENTAL"; 408;"APERFEIÇOAMENTO";"11/2012";"03/2013";"10/2012"; 60; 36; 0; 45; 81
 276;"GUARULHOS";"GUARULHOS - MACEDO";"Municipal";"ATIVO";"AA"; 71; 71;"SP";"UNIFESP";"GESTAO EM SAUDE"; 826;"ESPECIALIZAÇÃO";"01/2015";"04/2016";"02/2016"; 15; 0; 0; 2; 14
 276;"GUARULHOS";"GUARULHOS - MACEDO";"Municipal";"ATIVO";"AA"; 71; 71;"SP";"UNIFESP";"GESTAO EM SAUDE"; 826;"ESPECIALIZAÇÃO";;"10/2014";"11/2014"; 50; 0; 0; 0; 0
 276;"GUARULHOS";"GUARULHOS - MACEDO";"Municipal";"ATIVO";"AA"; 71; 71;"SP";"UNIFESP";"GESTAO PUBLICA"; 1480;"ESPECIALIZAÇÃO";"04/2014";"12/2015";"11/2014"; 50; 0; 48; 0; 48
 276;"GUARULHOS";"GUARULHOS - MACEDO";"Municipal";"ATIVO";"AA"; 71; 71;"SP";"UNIFESP";"GESTAO PUBLICA"; 1480;"ESPECIALIZAÇÃO";"06/2015";"11/2016";"03/2016"; 50; 0; 0; 0; 49
 276;"GUARULHOS";"GUARULHOS - MACEDO";"Municipal";"ATIVO";"AA"; 71; 71;"SP";"UNIFESP";"GESTAO PUBLICA MUNICIPAL"; 1481;"ESPECIALIZAÇÃO";"02/2016";"07/2017";"03/2016"; 50; 0; 0; 0; 50
 276;"GUARULHOS";"GUARULHOS - MACEDO";"Municipal";"ATIVO";"AA"; 71; 71;"SP";"UNIFESP";"GESTAO PUBLICA MUNICIPAL"; 1481;"ESPECIALIZAÇÃO";"04/2014";"12/2015";"11/2014"; 50; 0; 49; 0; 49
 276;"GUARULHOS";"GUARULHOS - MACEDO";"Municipal";"ATIVO";"AA"; 81; 81;"SP";"UNESP";"GENERO E DIVERSIDADE NA ESCOLA"; 397;"APERFEIÇOAMENTO";;"01/2013";"03/2013"; 60; 0; 0; 0; 0
 276;"GUARULHOS";"GUARULHOS - MACEDO";"Municipal";"ATIVO";"AA"; 81; 81;"SP";"UNESP";"GENERO E DIVERSIDADE NA ESCOLA"; 397;"APERFEIÇOAMENTO";;"08/2012";"10/2012"; 60; 0; 0; 0; 0
 277;"IGARAPAVA";"IGARAPAVA - VILA GOMES";"Municipal";"ATIVO";"AA"; 43; 43;"MS";"UFMS";"MATEMATICA"; 84;"LICENCIATURA";"05/2008";"05/2012";"04/2012"; 75; 10; 0; 17; 27
 277;"IGARAPAVA";"IGARAPAVA - VILA GOMES";"Municipal";"ATIVO";"AA"; 60; 60;"SP";"UFSCAR";"EDUCACAO PARA AS RELACOES ETNICORRACIAIS"; 939;"ESPECIALIZAÇÃO";"08/2011";"07/2012";"02/2012"; 60; 5; 25; 25; 55
 277;"IGARAPAVA";"IGARAPAVA - VILA GOMES";"Municipal";"ATIVO";"AA"; 60; 60;"SP";"UFSCAR";"EDUCACAO PARA AS RELACOES ETNICORRACIAIS"; 939;"ESPECIALIZAÇÃO";;"07/2015";"02/2016"; 40; 0; 0; 0; 0
 277;"IGARAPAVA";"IGARAPAVA - VILA GOMES";"Municipal";"ATIVO";"AA"; 60; 60;"SP";"UFSCAR";"PEDAGOGIA"; 149;"LICENCIATURA";"04/2009";"06/2013";"06/2013"; 40; 15; 0; 18; 33
 277;"IGARAPAVA";"IGARAPAVA - VILA GOMES";"Municipal";"ATIVO";"AA"; 60; 60;"SP";"UFSCAR";"PEDAGOGIA"; 149;"LICENCIATURA";"09/2007";"12/2011";"12/2011"; 50; 24; 0; 26; 50
 277;"IGARAPAVA";"IGARAPAVA - VILA GOMES";"Municipal";"ATIVO";"AA"; 60; 60;"SP";"UFSCAR";"PEDAGOGIA"; 149;"LICENCIATURA";"10/2011";"12/2015";"12/2015"; 50; 0; 0; 26; 51
 277;"IGARAPAVA";"IGARAPAVA - VILA GOMES";"Municipal";"ATIVO";"AA"; 60; 60;"SP";"UFSCAR";"PEDAGOGIA"; 149;"LICENCIATURA";"10/2013";"12/2017";"10/2017"; 25; 0; 0; 7; 24
